age,bachelor_degree,hh_income,home_GEOID,home_geo_index,main_mode,male,motif,pop_per_sqmile_home,work_GEOID,work_geo_index
45,0,5,360810019001,1111,0,0,HWH,750,360610175006,1298
34,1,5,360050151002,1943,0,1,HWH,7000,360610113001,2057
50,1,11,360610229005,1718,0,0,HWH,7000,360610099001,1120
49,1,9,360050383011,355,0,0,HOH,7000,360610242003,401
51,1,11,360610144022,785,0,1,HWH,1500,360610082001,987
19,0,11,360610267001,569,0,1,HWH,750,360470557002,1972
32,1,9,360610077005,284,0,0,HWH,7000,360610062001,1051
54,0,7,360470067003,1376,0,0,HWH,300,360610096001,378
23,1,8,360050083003,153,3,1,HOH,7000,360610109001,2047
56,0,10,360050151001,1942,0,0,HWH,1500,360050361005,840
44,1,11,360610099001,1120,3,1,HWH,30000,360610083003,991
19,0,10,360610018003,687,0,0,HWH,7000,360610033002,1270
33,1,8,360610106022,2041,0,0,HWH,300,360610104001,2034
50,0,3,360610169006,1169,3,0,HWH,30000,360610199002,1551
42,1,10,360050281003,672,0,0,HWH,1500,360610203002,1569
27,1,6,360610241002,1415,0,0,HWOH,17000,360810077001,1360
26,1,7,360610229001,1715,3,0,HWH,30000,360610145001,791
31,1,11,360810001001,1088,3,0,HOH,30000,360610112031,1144
63,0,4,360610185002,1589,-99,0,HWOWH,7000,360610109001,2047
44,1,11,360610238011,1410,3,1,HWH,30000,360610092001,370
73,1,11,360610171002,1556,0,1,HOH,50,360610062001,1051
44,1,9,360610117001,2,0,0,HWH,7000,360610113001,2057
32,1,10,360610015021,680,0,1,HWH,1500,360610095002,377
62,1,7,360610195005,1537,0,0,HOH,17000,360610108007,1860
38,1,8,360610127004,110,3,0,H,17000,360610109001,2047
66,0,10,360610066006,221,-99,0,HOH,3000,360610009001,1243
35,1,10,360610317031,1691,3,0,HOH,1500,360610007001,1240
39,1,11,360610118004,5,0,0,HWH,750,360610145004,795
43,0,1,360610233002,1728,-99,1,HOH,30000,360610111001,2052
43,0,6,360050335002,800,0,1,HOH,3000,360610151004,1061
39,1,11,360610043002,1281,0,0,HWH,3000,360610109001,2047
56,0,9,360610235021,1647,-99,0,H,30000,360610119002,9
52,0,11,360610110001,2048,0,1,HWH,3000,360610100002,2031
52,1,9,360470005021,1960,0,0,HOWOH,750,360610021001,1257
51,1,9,360610137004,1220,0,0,H,3000,360610092001,370
51,1,6,360610159002,1101,3,0,HWH,7000,360610139006,1467
39,1,11,360610133003,1203,0,0,HWH,300,360610007001,1240
55,0,8,360610034004,903,0,0,HWH,1500,360610058001,1041
40,1,10,360050075003,143,0,0,HWH,300,360610029001,713
41,1,10,360610237001,1404,0,1,HWH,300,360050065004,58
80,1,7,360610159007,1510,0,0,HWH,1500,360610159001,1100
44,0,4,360610163003,1522,0,0,HWH,300,360610009001,1243
58,1,10,360050385001,894,0,1,HWH,300,360610076001,278
39,1,10,360050421001,433,0,0,H,3000,360050340002,333
51,0,5,360610030021,1267,0,1,HWH,7000,360610049001,1286
47,1,3,360050155001,1947,3,0,HOH,30000,360050155002,1948
65,0,7,360610285002,1445,3,1,HWOH,17000,360610100002,2031
62,1,10,360470075002,1401,0,0,HWH,1500,360470077003,1411
21,0,9,360610098002,382,0,0,HOH,17000,360610009001,1243
61,0,6,360610158021,1097,-99,1,HWH,300,360610119001,8
41,1,8,360610269006,1437,0,0,HWH,750,360610130002,119
38,0,11,360610161001,1109,0,1,HOH,17000,360050397001,967
23,1,6,360050027021,1841,3,0,HWH,30000,360610040004,1278
49,1,6,360050265003,652,0,0,HWH,1500,360050421001,433
35,1,6,360050374001,1830,0,1,HWH,3000,360050239005,251
29,1,9,360610020003,1256,-99,0,H,7000,360610112011,2054
29,0,5,360610285002,1445,0,0,H,3000,360610031001,727
53,0,8,360610179003,1322,0,1,HWH,300,360610043003,930
41,1,11,360610216004,1625,0,1,H,30000,360810007004,1966
51,0,7,360610025001,697,0,0,HWH,3000,360610021001,1257
35,1,10,360610199004,1553,3,1,HWH,1500,360610203001,1567
58,1,10,360610047002,1019,3,1,HWH,7000,360610076001,278
55,1,10,360610158022,1099,-99,1,H,3000,360610114021,2059
60,1,9,360610049001,1286,-99,1,HWH,3000,360610127005,111
48,1,8,360050035002,103,3,0,HWH,1500,360610079001,977
57,1,10,360610064005,1315,0,0,HWH,300,360610099001,1120
31,1,10,360610163003,1522,3,1,HOH,17000,360610092001,370
53,0,1,360050381006,888,0,1,HWH,1500,360610083002,990
44,1,9,360050431007,467,0,1,HWH,750,360610043001,929
55,0,9,360610140002,770,0,1,H,1500,360610112021,2055
46,1,9,360050221021,217,0,0,HWH,7000,360610213031,1623
29,1,7,360050039003,1851,0,1,HWH,7000,360610015013,679
44,1,11,360610043003,930,0,1,HWOH,30000,360610094001,376
34,0,10,360610181006,1340,0,0,HOH,7000,360610013002,1245
51,0,7,360610279005,765,0,0,HOH,1500,360050421001,433
34,1,11,360610044003,933,0,1,HWH,1500,360610068001,1331
17,0,10,360050023001,87,0,1,HOH,17000,360610131001,121
26,0,8,360610025001,697,0,0,HWH,7000,360610095002,377
45,1,8,360610193002,1529,0,0,H,3000,360610031001,727
44,1,10,360470007002,1962,0,1,HWH,3000,360610021002,689
37,0,6,360050396003,965,0,0,HOH,7000,360610112032,2056
40,1,9,360610226003,1637,3,1,HOH,30000,360610125001,1178
32,1,5,360610087002,1384,3,0,HWH,17000,360610109001,2047
60,0,4,360610136004,851,0,0,H,3000,360610173006,1207
20,0,10,360610211002,1620,0,0,HWH,3000,360610013002,1245
45,1,11,360610018003,687,0,1,HWH,7000,360610119002,9
30,1,8,360610139006,1467,0,0,HWH,1500,360610007001,1240
31,0,8,360610148022,815,0,1,HOH,1500,360610148022,815
36,1,10,360610048004,1285,0,1,HOH,1500,360610084002,992
40,1,11,360610018005,688,0,1,HWH,750,360610016002,1249
28,1,11,360610111001,2052,3,0,H,750,360610033001,899
41,1,8,360610032001,729,0,0,HWH,7000,360610055021,1036
57,0,10,360610136006,853,0,0,HWH,300,360610062002,1052
34,1,10,360610118001,3,-99,0,H,30000,360610031001,727
40,0,4,360050415001,195,0,1,HWH,7000,360050420001,431
38,1,9,360610074001,268,0,1,H,750,360610096001,378
27,1,11,360610033001,899,0,0,HWH,30000,360610080001,1365
30,0,8,360610022012,690,0,0,HWH,7000,360610109001,2047
34,0,10,360610042001,927,0,1,HOH,7000,360610091001,1015
52,0,4,360050065002,129,-99,0,HOH,1500,360610116001,0
25,1,7,360610169002,1163,0,0,HWH,3000,360610083002,990
40,1,10,360610074002,1869,0,1,HWH,300,360610074002,1869
21,0,11,360050399024,179,0,1,HWH,7000,360050041003,1854
62,1,6,360050189001,1768,0,1,H,1500,360610056001,1293
53,1,6,360050381003,886,0,0,HWH,30000,360610196003,1541
52,0,7,360610157006,1090,3,1,HWH,1500,360610098002,382
26,1,11,360610089005,1392,0,0,HWH,17000,360610150024,1483
51,1,11,360610044007,936,0,0,HWH,750,360610037003,910
62,0,8,360610307003,643,-99,1,HOH,7000,360610082001,987
43,1,9,360610114011,1147,0,1,HOH,750,360610039002,917
49,0,8,360610182004,1346,0,1,H,30000,360050043002,1856
24,0,10,360610089001,1008,0,1,H,300,360610137005,1876
46,0,7,360610273004,580,0,0,HWH,300,360610114012,2058
52,0,8,360050393006,957,-99,1,HOH,3000,360610084002,992
56,1,10,360050085004,157,-99,1,HOWOH,1500,360610009001,1243
57,0,9,360610048002,1020,0,1,HWH,750,360610100002,2031
20,0,5,360610093005,1397,0,0,HWH,30000,360610058001,1041
48,1,11,360610117001,2,0,0,HWH,3000,360610084002,992
57,1,7,360050365022,848,0,1,HOWOH,1500,360610136005,1217
27,1,8,360610193001,1527,0,1,HWH,7000,360610113001,2057
45,1,8,360610063004,1054,-99,1,HOH,1500,360610317031,1691
53,1,6,360610160011,1105,3,1,HWH,30000,360610037003,910
31,0,7,360050405012,186,0,1,HWH,17000,360610125002,96
60,1,7,360610002011,471,-99,1,H,300,360610009001,1243
54,0,9,360610157007,1091,0,1,HOH,17000,360610033001,899
71,0,3,360610135001,146,0,1,HWH,7000,360050063002,46
32,1,9,360610291001,625,0,1,HWH,7000,360610251001,428
51,0,10,360610186001,1372,3,1,HOH,30000,360050307012,753
53,1,7,360050415002,409,3,0,HOH,30000,360610124008,94
20,0,11,360050361001,338,0,0,H,300,360610082001,987
35,1,10,360610142003,1877,0,0,HWH,3000,360610142004,777
48,0,2,360050369012,344,3,1,HWH,7000,360610263004,564
47,1,11,360610136008,858,-99,0,HOH,750,360610211003,1658
59,1,11,360610155006,1082,0,0,HWH,1500,360610109001,2047
22,0,8,360610099001,1120,3,0,H,7000,360610009001,1243
21,0,11,360610235013,1732,0,1,HWH,3000,360810001001,1088
22,1,10,360470563003,939,0,0,HWH,750,360610054001,1032
64,1,11,360610015021,680,0,1,HWH,3000,360610076001,278
48,1,9,360610040005,921,0,0,HWH,30000,360610056003,1295
19,0,5,360050031001,1844,3,1,H,750,360610116001,0
44,1,8,360610152005,1065,-99,0,HOH,30000,360610129002,118
22,0,10,360610126001,98,0,0,HWH,1500,360610092001,370
36,1,5,360610166001,1137,0,0,H,7000,360050155002,1948
44,1,8,360470003012,1955,0,1,HOH,17000,360610056001,1293
47,1,11,360610245001,408,0,0,HWH,750,360610109001,2047
45,0,8,360610150012,828,0,1,HWH,3000,360610071001,245
26,1,6,360610064006,1317,0,1,HWH,3000,360610095002,377
28,1,10,360050408004,2023,0,1,HWH,750,360610094001,376
43,1,7,360050147011,1935,0,1,HWH,30000,360610021001,1257
60,0,6,360610066007,1327,0,0,HWH,300,360610109001,2047
66,1,6,360610145004,795,3,1,HOH,1500,360610096001,378
20,0,10,360610088004,1005,0,1,HWH,750,360610094001,376
45,1,10,360050179011,1751,1,1,H,300,360610125001,1178
42,1,8,360610124003,86,0,1,HOH,750,360610116001,0
37,1,10,360610245002,410,3,1,HWH,30000,360610031001,727
59,1,11,360610195005,1537,0,0,HOH,1500,360610072002,1343
48,0,6,360050376002,876,3,0,HOH,30000,360050421001,433
49,1,8,361190015033,307,3,0,H,17000,360050399014,175
56,0,5,360610245005,414,0,1,HWH,17000,360050309001,758
30,1,7,360610016002,1249,3,0,HWH,30000,360610074002,1869
24,0,10,360050241003,590,0,1,H,300,360610007001,1240
54,1,9,360610210003,1619,0,1,HWH,3000,360610212002,1622
52,0,11,360050289002,1829,0,0,HOH,1500,360610009001,1243
68,0,10,360610078006,1359,0,1,H,30000,360610168002,1158
52,0,8,360050237042,542,0,1,HOH,30000,360610285003,621
35,0,7,360610241004,393,3,0,HOH,3000,360610054002,1289
48,1,11,360610056001,1293,0,0,HOH,17000,360610056001,1293
55,1,2,360610269001,570,3,1,HWH,300,360050287003,711
49,0,3,360610130004,1194,0,0,HWH,30000,360610092001,370
50,0,7,360050067004,63,0,0,HOH,300,360610121004,14
28,1,6,360610279007,1442,0,0,HWH,750,360610015021,680
47,0,5,360610115002,2061,0,1,HWOH,30000,360610317031,1691
31,1,11,360470007003,704,2,1,HOH,30000,360610319001,1834
64,1,10,360050398001,968,3,1,HWH,7000,360050421001,433
52,0,8,360050332013,788,0,0,HWH,300,360610131001,121
30,1,8,360610211003,1658,3,0,HWH,750,360610087001,1000
33,0,11,360050403032,183,0,1,HWH,3000,360610076001,278
52,1,10,360050403023,2000,-99,0,HWH,3000,360610185001,1368
62,1,10,360050131002,160,3,1,H,300,360050129012,159
50,1,5,360610261001,1430,3,0,HOH,3000,360610112031,1144
35,1,9,360610065004,1056,2,0,HWH,30000,360610052001,1030
55,1,11,360610178001,1314,0,1,HWH,300,360050383023,893
47,1,11,361190013013,77,0,1,HWH,3000,360610124008,94
31,0,5,360610078007,547,0,0,HWH,7000,360610054003,1033
25,1,7,360810019001,1111,0,0,HWH,300,360610056001,1293
59,0,6,360610158013,1095,0,0,HOH,3000,360610131001,121
49,1,10,360610253005,549,0,1,HWH,300,360610076001,278
29,1,9,360610145002,1474,0,0,HWH,30000,360610094001,376
18,0,11,360610166004,1141,3,0,HOH,1500,360610102001,1126
51,1,10,360610074002,1869,0,0,HWH,750,360610112011,2054
55,0,6,360050065001,54,0,1,HOH,750,360610241004,393
45,1,8,360610242002,399,3,1,HOH,1500,360610062002,1052
20,0,5,360610233003,1645,3,0,HOH,30000,360610076002,1353
52,1,10,360050409002,390,3,0,H,30000,360050367001,343
43,0,6,360050179021,34,0,1,HWH,3000,360610124008,94
53,1,10,360050147013,166,0,0,H,7000,360050297002,745
40,1,10,360050251003,269,0,0,HWH,300,360610160022,1514
61,1,11,360610136005,1217,0,1,HWH,7000,360610114012,2058
51,0,11,360610006006,487,0,0,HWH,1500,360610084002,992
52,1,4,360610271001,574,0,0,HWH,3000,360610193005,1533
52,1,8,360610273001,578,0,1,HOH,750,360610126003,99
44,0,8,360610227001,1709,0,1,HOH,1500,360610080002,980
52,0,8,360610120004,12,0,1,HOH,3000,360610125001,1178
33,1,8,360610251001,428,0,0,HWH,300,360610007001,1240
23,1,6,360610079004,979,0,1,HOH,750,360610101001,2032
59,1,6,360050083001,151,0,0,HOH,50,360610081006,986
54,1,10,360610069001,238,0,1,HWH,750,360610104001,2034
41,0,7,360610054003,1033,0,1,HOH,30000,360610095002,377
32,0,7,360610063004,1054,0,1,HWH,300,360610062001,1051
47,1,10,360610299001,1453,3,1,HWH,17000,360610120004,12
59,1,8,360610126004,100,3,0,HOH,750,360610100002,2031
29,1,10,360610144021,783,-99,1,H,750,360610203002,1569
50,0,2,360050269003,297,0,0,HWH,3000,360470011001,1976
48,0,4,360050245023,598,0,1,HWH,750,360050399021,1821
20,0,10,360610253004,548,0,1,HWH,750,360610076001,278
62,1,9,360610116002,1152,0,0,HOH,7000,360610112031,1144
42,1,4,360610070001,1335,0,1,HWH,7000,360610104001,2034
70,0,8,361190002022,452,0,0,HWH,3000,360610273002,579
54,1,3,360610040006,922,2,1,HOH,30000,360610241001,389
52,0,6,360610064003,1311,0,1,HWH,17000,360610015022,681
33,0,8,360610020001,1864,0,0,HWH,1500,360610021001,1257
35,1,10,360610073003,264,3,0,HOH,30000,360610033003,900
42,0,7,360610167001,1149,0,1,HWH,1500,360610094001,376
27,1,8,360470557002,1972,0,1,HWH,17000,360810001001,1088
25,1,9,360610086034,999,0,1,HWH,1500,360610109001,2047
55,1,11,360050205013,1787,0,0,HWH,7000,360610168002,1158
50,1,9,360610151004,1061,0,0,HOH,300,360610099001,1120
52,1,10,360610231002,1722,0,0,HWH,3000,360610112021,2055
41,0,6,360610259001,556,0,1,HWH,750,360050141001,1930
24,1,6,360610015012,678,0,0,HWH,750,360610040003,920
38,1,10,360610026012,1262,0,1,HWH,300,360610080002,980
31,1,7,360610157001,1086,3,0,HWH,30000,360610104001,2034
37,1,5,360610175007,1300,3,0,HWH,30000,360610119001,8
22,1,10,360610110006,2051,0,1,HOH,50,360610119001,8
31,1,6,360610100002,2031,0,1,HWH,30000,360610102001,1126
44,1,10,360810019001,1111,0,1,HWH,750,360610074002,1869
24,1,10,360050451022,215,0,0,HWH,750,361190015031,303
48,1,11,360610235012,1646,0,0,HOH,300,360470018001,1981
45,1,11,360610087001,1000,0,1,H,3000,360610153004,1488
28,1,8,360610116003,1,3,1,HWH,17000,360610037003,910
27,1,11,360610197021,1884,0,1,HOH,300,360610175001,1292
38,0,4,360610165003,1133,3,0,HWH,30000,360610092001,370
21,0,7,360610269002,571,0,1,H,7000,360610090002,1012
61,1,11,360610020003,1256,-99,1,HWH,300,360610012002,508
63,1,8,360610063004,1054,0,0,H,300,360610057002,1040
39,1,9,360610269005,573,0,0,HWH,1500,360610052001,1030
73,1,6,360610238021,1412,0,1,HWH,300,360610074001,268
62,0,7,360050241004,257,-99,0,HOH,3000,360470001003,1953
24,1,8,360610174013,1566,0,1,HWH,750,360470043002,1987
33,1,7,360610013001,510,3,0,HOH,30000,360610056001,1293
49,0,7,360610066002,1058,0,0,H,1500,360610062001,1051
44,0,9,360610044005,935,0,1,H,7000,360610125001,1178
63,1,7,360610148021,813,-99,0,H,300,360610113001,2057
54,1,11,360050297001,743,0,0,HOH,3000,360610203002,1569
26,1,11,360610111003,2053,3,0,HWH,30000,360610100002,2031
52,1,11,361190013034,84,-99,0,HOH,1500,360610122001,16
23,1,10,360610012003,509,0,0,HWH,1500,360610033001,899
63,1,3,360050147012,1936,3,0,HWH,750,360050043002,1856
31,0,8,360610163002,1131,0,1,HOH,1500,360610131001,121
17,0,11,360610135002,1214,0,0,HOH,3000,360610099001,1120
27,1,9,360050363004,843,0,0,H,7000,360610082001,987
60,1,11,360810033004,1971,0,1,HWH,1500,360610100002,2031
38,0,7,360610245002,410,0,1,HWH,1500,360610109001,2047
41,1,10,360610133005,137,0,0,HOH,3000,360610096001,378
19,0,10,360050239006,253,0,0,HWH,7000,360470011001,1976
22,0,8,360610245006,1421,3,0,HWH,17000,360610222001,1686
68,0,5,360610159001,1100,3,0,HWH,30000,360050351001,337
36,1,11,360050063002,46,3,1,HWH,30000,360050399021,1821
35,0,8,360470085002,764,0,1,HWH,750,360810085002,2029
54,1,11,360610167002,1544,-99,0,H,50,360610132007,1200
31,1,8,360050267023,289,0,0,H,7000,360610013002,1245
41,0,11,360610133003,1203,0,1,H,300,360610131001,121
56,1,10,360610186002,1590,3,1,HWH,1500,360610291002,626
92,1,9,360610213033,1666,0,1,HWH,1500,360610203002,1569
53,0,1,360610317044,1833,-99,1,HOH,7000,360610015022,681
47,1,2,360610048004,1285,0,0,HOH,30000,360610042002,928
49,0,10,360050405025,2012,0,0,HWH,3000,360610182003,1585
63,1,8,360610086011,994,0,1,HWH,3000,360610086011,994
43,1,11,360610174012,1212,-99,0,H,1500,360610038002,911
38,1,11,360050151004,1820,0,1,HOH,300,360050421001,433
53,1,11,360610223012,1689,0,1,HOH,1500,360610170002,1171
53,1,11,360610169002,1163,0,1,HOH,750,360610119001,8
66,0,6,360610144022,785,0,0,HWOH,7000,360610040006,922
76,0,4,360610121002,13,0,0,HOH,1500,360610112021,2055
52,0,8,360610084002,992,0,0,HOH,7000,360050421001,433
46,1,11,360610199001,1549,0,1,HWH,300,360610203001,1567
32,1,8,360610192003,1598,3,0,HWH,30000,360610109001,2047
53,0,2,360470009002,1975,0,0,H,300,360610131001,121
47,0,8,360610106015,2038,0,1,HWH,750,360610102001,1126
26,1,6,360610040003,920,3,0,HWH,30000,360610092001,370
54,1,3,360610169001,1160,0,0,HWH,1500,360050397001,967
44,1,10,360610136008,858,3,1,HOH,750,360610160021,1108
52,0,5,360610097004,1871,0,0,HOH,3000,360610095002,377
70,1,10,360610218003,1676,-99,1,HOH,300,360610092001,370
50,1,8,360610317031,1691,3,1,H,300,360610058001,1041
31,1,10,360610173006,1207,0,1,H,3000,360610039002,917
25,0,6,360610077005,284,0,1,HWH,750,360610057002,1040
60,1,10,360050407021,2017,0,0,HOH,3000,360610109001,2047
33,0,11,360610007001,1240,0,1,HOH,750,360610317032,1692
38,1,8,360470037001,724,0,0,HWOH,3000,360610108007,1860
25,1,9,360050199004,1781,0,1,HWH,1500,360610159003,1102
57,1,8,360610015022,681,0,0,H,17000,360610015022,681
49,0,7,360050405025,2012,0,0,H,1500,360050405021,2009
28,1,6,360610100002,2031,0,0,H,17000,360610125001,1178
74,0,6,360610169001,1160,-99,0,H,17000,360610104001,2034
55,1,10,360610038007,914,0,0,H,300,360610080002,980
47,1,11,360610126001,98,0,0,HWH,750,360610203002,1569
51,0,7,360050183021,41,0,0,HWH,750,360610109001,2047
52,1,10,360610209012,1652,3,1,HWH,7000,360610076001,278
39,1,11,360610057002,1040,3,0,HWH,17000,360610037003,910
52,0,7,360050265001,650,-99,1,HOH,50,360610071005,250
51,0,8,360610193005,1533,0,1,HOH,17000,360610054001,1032
52,0,1,360470009002,1975,3,0,H,30000,360610062001,1051
18,0,6,360610267001,569,-99,1,HWH,300,360810019001,1111
51,1,7,360610015021,680,3,1,HWH,3000,360610096001,378
34,1,9,360610140006,1469,-99,0,H,1500,360610102001,1126
52,0,8,360610285004,622,0,0,HWH,17000,360610007001,1240
35,1,7,360610183002,1586,3,1,HWH,30000,360610129002,118
46,1,11,360050153002,169,0,0,HOH,300,360050241005,591
49,1,6,360610106013,1908,-99,1,HWH,300,360610098003,1402
43,1,11,360610230004,1720,0,1,HWH,1500,360610168003,1548
40,1,7,360610233002,1728,0,1,H,30000,360610137006,1457
31,1,10,360050297001,743,0,0,HOH,17000,360610277001,583
60,1,11,360050269002,1828,0,0,HWH,7000,360610054001,1032
64,0,9,360610034004,903,0,0,HWH,300,360610083003,991
34,1,9,360050053002,28,3,1,HOH,30000,360050077001,1895
20,0,6,360050083001,151,0,1,HOH,7000,360050394002,365
48,0,11,360610036022,907,0,1,HOH,7000,360610102001,1126
34,1,10,360610098006,1114,3,1,HWH,1500,360610112021,2055
62,1,7,360610168002,1158,0,1,HWH,300,360610009001,1243
26,1,4,360050235021,535,3,0,H,30000,360610114022,2060
43,1,10,360610054002,1289,0,1,HWH,300,360610042002,928
67,0,3,360610052002,1031,3,0,HWH,30000,360610101001,2032
24,0,8,360610013001,510,0,1,HWH,3000,360610125002,96
53,1,10,360050181022,37,-99,0,HOH,300,360050067001,131
57,0,5,360050407024,191,3,0,H,30000,360050425003,443
44,0,9,360610121005,15,0,1,HWH,300,360610096001,378
37,1,10,360610152001,1485,0,0,H,1500,360610100002,2031
46,1,8,360050179011,1751,0,1,HOH,750,360610269001,570
77,0,7,360610108005,2045,0,1,HWH,750,360610108006,2046
35,1,8,360610015021,680,3,1,HOH,1500,360610102001,1126
88,1,6,360610063003,1867,0,1,HWH,7000,360470021002,1983
57,0,10,360610173003,1201,0,1,HOH,7000,360610205001,1571
25,1,7,360610110006,2051,3,1,HWH,30000,360610096001,378
54,0,8,360050201003,53,0,0,HOH,3000,360610156021,1085
25,1,6,360050133004,1927,0,0,HWH,1500,360610043003,930
33,1,10,360610249001,426,0,1,H,3000,360610082001,987
54,1,8,360610015012,678,0,1,HWH,7000,360610049001,1286
48,0,2,360050051003,23,3,1,HWH,7000,360610095001,1398
38,1,8,360610199005,1555,0,0,HWH,30000,360610057002,1040
55,1,9,360470049002,1213,-99,0,HOH,300,360610099001,1120
38,1,7,360610277003,1441,0,0,H,3000,360610012002,508
32,1,7,360610014022,1246,3,1,HWH,30000,360610109001,2047
36,1,7,360610309001,644,0,0,HWH,7000,360610007001,1240
66,0,7,360050279002,667,0,1,HOH,1500,360610145003,793
21,0,8,360050418004,198,3,0,H,300,360610013002,1245
20,0,1,360050365022,848,2,0,HWH,30000,360610269002,571
